31801-4,Dirofilaria immitis Ag,ACnc,Pt,Ser,Ord,,,,D immitis Ag Ser Ql,
31802-2,Duck enteritis virus Ag,ACnc,Pt,XXX,Ord,,,,DVE Ag XXX Ql,
31803-0,Duck hepatitis virus 1 Ag,ACnc,Pt,XXX,Ord,,,,DHV1 Ag XXX Ql,
31804-8,Duck hepatitis virus 2 Ag,ACnc,Pt,XXX,Ord,,,,DHV2 Ag XXX Ql,
31805-5,Duck hepatitis virus 3 Ag,ACnc,Pt,XXX,Ord,,,,DHV3 Ag XXX Ql,
31806-3,Eastern equine encephalitis virus Ag,ACnc,Pt,Brain,Ord,,,,EEEV Ag Brain Ql,
3180-7,Cardiolipin Ab,ACnc,Pt,Ser,Qn,EIA,,,Cardiolipin Ab Ser EIA-aCnc,
31807-1,Eastern equine encephalitis virus Ag,ACnc,Pt,Ser,Ord,,,,EEEV Ag Ser Ql,
31808-9,Eastern equine encephalitis virus Ag,ACnc,Pt,XXX,Ord,,,,EEEV Ag XXX Ql,
31809-7,Echinococcus sp Ag,ACnc,Pt,Stool,Ord,,,,Echinococcus Ag Stl Ql,
31810-5,Entamoeba histolytica Ag,ACnc,Pt,Ser,Qn,,,,E histolyt Ag Ser-aCnc,
31811-3,Entamoeba histolytica Ag,ACnc,Pt,Stool,Qn,,,,E histolyt Ag Stl-aCnc,
31812-1,Entamoeba histolytica Ag,ACnc,Pt,XXX,Qn,,,,E histolyt Ag XXX-aCnc,
31813-9,Epizootic hemorrhagic disease virus Ag,ACnc,Pt,Lung,Ord,,,,EHDV Ag Lung Ql,
31814-7,Equine adenovirus Ag,ACnc,Pt,Lung,Ord,,,,EAdV Ag Lung Ql,
3181-5,Cardiolipin Ab.IgG,ACnc,Pt,Ser,Qn,EIA,,,Cardiolipin IgG Ser EIA-aCnc,
31815-4,Equine arteritis virus Ag,ACnc,Pt,XXX,Ord,,,,EAV Ag XXX Ql,
31816-2,Equine herpesvirus 1 Ag,ACnc,Pt,Tracheal swab,Ord,,,,EHV1 Ag Tracheal Swb Ql,
31817-0,Equine herpesvirus 1 Ag,ACnc,Pt,XXX,Ord,,,,EHV1 Ag XXX Ql,
31818-8,Equine herpesvirus 1+4 Ag,ACnc,Pt,Body fld,Ord,,,,EHV1+4 Ag Fld Ql,
31819-6,Equine herpesvirus 4 Ag,ACnc,Pt,XXX,Ord,,,,EHV4 Ag XXX Ql,
31820-4,Equine infectious anemia virus Ag,ACnc,Pt,XXX,Ord,,,,EIAV Ag XXX Ql,
31821-2,Equine influenza virus A1 Ag,ACnc,Pt,XXX,Qn,,,,EIV A1 Ag XXX-aCnc,
31822-0,Equine influenza virus A2 Ag,ACnc,Pt,XXX,Qn,,,,EIV A2 Ag XXX-aCnc,
3182-3,Cardiolipin Ab.IgM,ACnc,Pt,Ser,Qn,EIA,,,Cardiolipin IgM Ser EIA-aCnc,
31823-8,Equine influenza virus Ag,ACnc,Pt,Nose,Ord,,,,EIV Ag Nose Ql,
31824-6,Escherichia coli K1 Ag,ACnc,Pt,CSF,Ord,,,,E coli K1 Ag CSF Ql,
31825-3,Escherichia coli K1 Ag,ACnc,Pt,XXX,Ord,,,,E coli K1 Ag XXX Ql,
31826-1,Feline infectious peritonitis virus Ag,ACnc,Pt,Tsmi,Ord,,,,FIPV Ag TSMI Ql,
31827-9,Foot and mouth disease virus Ag,ACnc,Pt,Thrt,Ord,,,,FMDV Ag Throat Ql,
31828-7,Francisella tularensis Ag,ACnc,Pt,Ser,Ord,,,,F tular Ag Ser Ql,
31829-5,Francisella tularensis Ag,ACnc,Pt,XXX,Ord,,,,F tular Ag XXX Ql,
31830-3,Giardia lamblia Ag,ACnc,Pt,Stool,Ord,,,,G lamblia Ag Stl Ql,
3183-1,Clotting time,Time,Pt,Bld,Qn,Lee White,,,Clotting Tme Bld Qn Lee White,
31831-1,Giardia lamblia Ag^2nd specimen,ACnc,Pt,Stool,Ord,,,,G lamblia Ag sp2 Stl Ql,
31832-9,Giardia lamblia Ag^3rd specimen,ACnc,Pt,Stool,Ord,,,,G lamblia Ag sp3 Stl Ql,
31833-7,Haemophilus influenzae A Ag,ACnc,Pt,XXX,Ord,,,,Haem influ A Ag XXX Ql,
31834-5,Haemophilus influenzae B Ag,ACnc,Pt,XXX,Ord,,,,Haem influ B Ag XXX Ql,
31835-2,Haemophilus influenzae C Ag,ACnc,Pt,CSF,Ord,,,,Haem influ C Ag CSF Ql,
31836-0,Haemophilus influenzae C Ag,ACnc,Pt,XXX,Ord,,,,Haem influ C Ag XXX Ql,
31837-8,Haemophilus influenzae D Ag,ACnc,Pt,CSF,Ord,,,,Haem influ D Ag CSF Ql,
31838-6,Haemophilus influenzae D Ag,ACnc,Pt,XXX,Ord,,,,Haem influ D Ag XXX Ql,
31839-4,Haemophilus influenzae E Ag,ACnc,Pt,CSF,Ord,,,,Haem influ E Ag CSF Ql,
31840-2,Haemophilus influenzae E Ag,ACnc,Pt,XXX,Ord,,,,Haem influ E Ag XXX Ql,
31841-0,Haemophilus influenzae F Ag,ACnc,Pt,CSF,Ord,,,,Haem influ F Ag CSF Ql,
31842-8,Haemophilus influenzae F Ag,ACnc,Pt,XXX,Ord,,,,Haem influ F Ag XXX Ql,
31843-6,Helicobacter pylori Ag,ACnc,Pt,Stool,Ord,,,,H pylori Ag Stl Ql,
31844-4,Hepatitis B virus little e Ag,ACnc,Pt,Ser,Ord,,,,Hbe Ag Ser Ql,
31845-1,Hepatitis B virus little e Ag,ACnc,Pt,Ser,Qn,,,,Hbe Ag Ser-aCnc,
31846-9,Herpes simplex virus 1 Ag,ACnc,Pt,Gen,Ord,,,,HSV1 Ag Genital Ql,
31847-7,Herpes simplex virus 1 Ag,ACnc,Pt,Skn,Ord,,,,HSV1 Ag Skin Ql,
31848-5,Herpes simplex virus 1 Ag,ACnc,Pt,XXX,Ord,,,,HSV1 Ag XXX Ql,
3184-9,Coagulation activated,Time,Pt,Bld,Qn,Coag,,,ACT Bld Qn,
31849-3,Herpes simplex virus 2 Ag,ACnc,Pt,Gen,Ord,,,,HSV2 Ag Genital Ql,
31850-1,Herpes simplex virus 2 Ag,ACnc,Pt,Skn,Ord,,,,HSV2 Ag Skin Ql,
31851-9,Herpes simplex virus 2 Ag,ACnc,Pt,XXX,Ord,,,,HSV2 Ag XXX Ql,
31863-4,Influenza virus B Ag,ACnc,Pt,Thrt,Ord,,,,FLUB Ag Throat Ql,
3186-4,Coagulation factor IX activated activity,ACnc,Pt,PPP,Qn,Coag,,,FIXa PPP-aCnc,
31864-2,Influenza virus B Ag,ACnc,Pt,XXX,Ord,,,,FLUB Ag XXX Ql,
31865-9,Influenza virus C Ag,ACnc,Pt,XXX,Ord,,,,FLUC Ag XXX Ql,
31866-7,Japanese encephalitis virus Ag,ACnc,Pt,XXX,Ord,,,,JEV Ag XXX Ql,
31867-5,Lassa virus Ag,ACnc,Pt,Ser,Ord,,,,LASV Ag Ser Ql,
31868-3,Legionella pneumophila 1 Ag,ACnc,Pt,Urine,Ord,,,,L pneumo1 Ag Ur Ql,
31869-1,Legionella pneumophila Ag,ACnc,Pt,Sputum,Ord,,,,L pneumo Ag Spt Ql,
31870-9,Legionella pneumophila Ag,ACnc,Pt,Urine,Ord,,,,L pneumo Ag Ur Ql,
31871-7,Leptospira interrogans Ag,ACnc,Pt,XXX,Ord,,,,L inter Ag XXX Ql,
3187-2,Coagulation factor IX activity actual/Normal,RlTm,Pt,PPP,Qn,Coag,,,FIX Act/Nor PPP Qn,
31872-5,Leptospira sp Ag,ACnc,Pt,Urine,Ord,,,,Leptospira Ag Ur Ql,
31873-3,Mareks disease virus Ag,ACnc,Pt,Feather,Ord,,,,GaHV Ag Feather Ql,
31874-1,Mareks disease virus Ag,ACnc,Pt,XXX,Ord,,,,GaHV Ag XXX Ql,
31875-8,Measles virus Ag,ACnc,Pt,CSF,Ord,,,,MeV Ag CSF Ql,
31876-6,Measles virus Ag,ACnc,Pt,Cvx,Ord,,,,MeV Ag Cervix Ql,
31877-4,Measles virus Ag,ACnc,Pt,Eye,Ord,,,,MeV Ag Eye Ql,
31878-2,Measles virus Ag,ACnc,Pt,Genv,Ord,,,,MeV Ag Vag Ql,
31879-0,Measles virus Ag,ACnc,Pt,Nose,Ord,,,,MeV Ag Nose Ql,
3188-0,Coagulation factor IX activity,ACnc,Pt,PPP,Qn,Chromo,,,FIX PPP Chro-aCnc,
31880-8,Measles virus Ag,ACnc,Pt,Pen,Ord,,,,MeV Ag Penis Ql,
31881-6,Measles virus Ag,ACnc,Pt,Ser/Plas,Ord,,,,MeV Ag SerPl Ql,
31882-4,Measles virus Ag,ACnc,Pt,Skn,Ord,,,,MeV Ag Skin Ql,
31883-2,Measles virus Ag,ACnc,Pt,Sputum,Ord,,,,MeV Ag Spt Ql,
31884-0,Measles virus Ag,ACnc,Pt,Thrt,Ord,,,,MeV Ag Throat Ql,
31885-7,Measles virus Ag,ACnc,Pt,Urine sed,Ord,,,,MeV Ag UrnS Ql,
31886-5,Measles virus Ag,ACnc,Pt,Urethra,Ord,,,,MeV Ag Urth Ql,
31887-3,Measles virus Ag,ACnc,Pt,XXX,Ord,,,,MeV Ag XXX Ql,
31888-1,Mumps virus Ag,ACnc,Pt,CSF,Ord,,,,MuV Ag CSF Ql,
31889-9,Mumps virus Ag,ACnc,Pt,Cvx,Ord,,,,MuV Ag Cervix Ql,
31890-7,Mumps virus Ag,ACnc,Pt,Eye,Ord,,,,MuV Ag Eye Ql,
31891-5,Mumps virus Ag,ACnc,Pt,Genv,Ord,,,,MuV Ag Vag Ql,
31892-3,Mumps virus Ag,ACnc,Pt,Nose,Ord,,,,MuV Ag Nose Ql,
31893-1,Mumps virus Ag,ACnc,Pt,Pen,Ord,,,,MuV Ag Penis Ql,
31894-9,Mumps virus Ag,ACnc,Pt,Ser,Ord,,,,MuV Ag Ser Ql,
31895-6,Mumps virus Ag,ACnc,Pt,Skn,Ord,,,,MuV Ag Skin Ql,
31896-4,Mumps virus Ag,ACnc,Pt,Sputum,Ord,,,,MuV Ag Spt Ql,
31897-2,Mumps virus Ag,ACnc,Pt,Thrt,Ord,,,,MuV Ag Throat Ql,
3189-8,Coagulation factor IX Ag,ACnc,Pt,PPP,Qn,Imm,,,FIX Ag PPP Imm-aCnc,
31898-0,Mumps virus Ag,ACnc,Pt,Urine sed,Ord,,,,MuV Ag UrnS Ql,
31899-8,Mumps virus Ag,ACnc,Pt,Urethra,Ord,,,,MuV Ag Urth Ql,
31900-4,Mumps virus Ag,ACnc,Pt,XXX,Ord,,,,MuV Ag XXX Ql,
31901-2,Mycoplasma gallisepticum Ag,ACnc,Pt,XXX,Ord,,,,M gallisep Ag XXX Ql,
31902-0,Mycoplasma mycoides subspecies mycoides small colony Ag,ACnc,Pt,XXX,Ord,,,,M myc my sc Ag XXX Ql,
31903-8,Myxoma virus Ag,ACnc,Pt,XXX,Ord,,,,MYXV Ag XXX Ql,
31904-6,Nairobi sheep disease virus Ag,ACnc,Pt,XXX,Ord,,,,NSDV Ag XXX Ql,
31905-3,Neisseria gonorrhoeae Ag,ACnc,Pt,Gen,Ord,,,,N gonorrhoea Ag Genital Ql,
3190-6,Coagulation factor IX Ag actual/Normal,RlMCnc,Pt,PPP,Qn,Imm,,,FIX Ag Act/Nor PPP Imm,
31906-1,Neisseria gonorrhoeae Ag,ACnc,Pt,XXX,Ord,,,,N gonorrhoea Ag XXX Ql,
31907-9,Neisseria meningitidis A Ag,ACnc,Pt,CSF,Ord,,,,N men A Ag CSF Ql,
31908-7,Neisseria meningitidis A Ag,ACnc,Pt,XXX,Ord,,,,N men A Ag XXX Ql,
31909-5,Neisseria meningitidis A+C+w135+Y Ag,ACnc,Pt,CSF,Ord,,,,N men A+C+W135+Y Ag CSF Ql,
31910-3,Neisseria meningitidis A+C+w135+Y Ag,ACnc,Pt,XXX,Ord,,,,N men A+C+W135+Y Ag XXX Ql,
31911-1,Neisseria meningitidis Ag,ACnc,Pt,CSF,Qn,,,,N men Ag CSF-aCnc,
31912-9,Neisseria meningitidis Ag,ACnc,Pt,XXX,Ord,,,,N men Ag XXX Ql,
31913-7,Neisseria meningitidis B Ag,ACnc,Pt,XXX,Ord,,,,N men B Ag XXX Ql,
3191-4,Coagulation factor V inhibitor,ACnc,Pt,PPP,Qn,Coag,,,FV Inhib PPP-aCnc,
31914-5,Neisseria meningitidis B+Escherichia coli K1 Ag,ACnc,Pt,CSF,Ord,,,,N men B+E coli K1 Ag CSF Ql,
31915-2,Neisseria meningitidis B+Escherichia coli K1 Ag,ACnc,Pt,XXX,Ord,,,,N men B+E coli K1 Ag XXX Ql,
31916-0,Neisseria meningitidis C Ag,ACnc,Pt,CSF,Ord,,,,N men C Ag CSF Ql,
31917-8,Neisseria meningitidis C Ag,ACnc,Pt,XXX,Ord,,,,N men C Ag XXX Ql,
31918-6,Neisseria meningitidis w135 Ag,ACnc,Pt,CSF,Ord,,,,N men W135 Ag CSF Ql,
31919-4,Neisseria meningitidis w135 Ag,ACnc,Pt,Ser/Plas,Ord,,,,N men W135 Ag SerPl Ql,
31920-2,Neisseria meningitidis w135 Ag,ACnc,Pt,XXX,Ord,,,,N men W135 Ag XXX Ql,
31921-0,Neisseria meningitidis Y Ag,ACnc,Pt,XXX,Ord,,,,N men Y Ag XXX Ql,
3192-2,Coagulation factor V activated activity,ACnc,Pt,PPP,Qn,Coag,,,FVa PPP-aCnc,
31922-8,Ovine progressive pneumonia virus Ag,ACnc,Pt,XXX,Ord,,,,OPPV Ag XXX Ql,
31923-6,Parainfluenza virus 1 Ag,ACnc,Pt,Thrt,Ord,,,,PARAFLU1 Ag Throat Ql,
31924-4,Parainfluenza virus 1 Ag,ACnc,Pt,XXX,Ord,,,,PARAFLU1 Ag XXX Ql,
31925-1,Parainfluenza virus 2 Ag,ACnc,Pt,Thrt,Ord,,,,PARAFLU2 Ag Throat Ql,
31926-9,Parainfluenza virus 2 Ag,ACnc,Pt,XXX,Ord,,,,PARAFLU2 Ag XXX Ql,
31927-7,Parainfluenza virus 3 Ag,ACnc,Pt,Thrt,Ord,,,,PARAFLU3 Ag Throat Ql,
31928-5,Parainfluenza virus 3 Ag,ACnc,Pt,XXX,Ord,,,,PARAFLU3 Ag XXX Ql,
31929-3,Parainfluenza virus Ag,ACnc,Pt,XXX,Ord,,,,PARAFLU Ag XXX Ql,
3193-0,Coagulation factor V activity actual/Normal,RlTm,Pt,PPP,Qn,Coag,,,FV Act/Nor PPP Qn,
31930-1,Pasteurella multocida Ag,ACnc,Pt,XXX,Qn,,,,P multoc Ag XXX-aCnc,
31931-9,Plasmodium vivax Ag,ACnc,Pt,Bld,Qn,,,,P vivax Ag Bld-aCnc,
31932-7,Pneumocystis jiroveci Ag,ACnc,Pt,Bld,Ord,,,,P jiroveci Ag Bld Ql,
31933-5,Pneumocystis jiroveci Ag,ACnc,Pt,Bronchial,Ord,,,,P jiroveci Ag Bronch Ql,
31934-3,Pneumocystis jiroveci Ag,ACnc,Pt,CSF,Ord,,,,P jiroveci Ag CSF Ql,
31935-0,Pneumocystis jiroveci Ag,ACnc,Pt,Eye,Ord,,,,P jiroveci Ag Eye Ql,
31936-8,Pneumocystis jiroveci Ag,ACnc,Pt,Nose,Ord,,,,P jiroveci Ag Nose Ql,
31937-6,Pneumocystis jiroveci Ag,ACnc,Pt,Ser,Ord,,,,P jiroveci Ag Ser Ql,
31938-4,Pneumocystis jiroveci Ag,ACnc,Pt,Semen,Ord,,,,P jiroveci Ag Smn Ql,
31939-2,Pneumocystis jiroveci Ag,ACnc,Pt,Sputum,Ord,,,,P jiroveci Ag Spt Ql,
319-4,Methacycline,Susc,Pt,Isolate,OrdQn,MIC,,,Methacycline Islt MIC,
31940-0,Pneumocystis jiroveci Ag,ACnc,Pt,Stool,Ord,,,,P jiroveci Ag Stl Ql,
31941-8,Pneumocystis jiroveci Ag,ACnc,Pt,Thrt,Ord,,,,P jiroveci Ag Throat Ql,
31942-6,Pneumocystis jiroveci Ag,ACnc,Pt,Urine,Ord,,,,P jiroveci Ag Ur Ql,
31943-4,Pneumocystis jiroveci Ag,ACnc,Pt,XXX,Ord,,,,P jiroveci Ag XXX Ql,
31944-2,Porcine enterovirus Ag,ACnc,Pt,XXX,Ord,,,,PEV Ag XXX Ql,
31945-9,Pseudorabies virus Ag,ACnc,Pt,XXX,Ord,,,,PRV Ag XXX Ql,
31946-7,Rabies virus Ag,ACnc,Pt,Brain,Ord,,,,RABV Ag Brain Ql,
31947-5,Rabies virus Ag,ACnc,Pt,XXX,Ord,,,,RABV Ag XXX Ql,
3194-8,Coagulation factor V Ag,ACnc,Pt,PPP,Qn,Imm,,,FV Ag PPP Imm-aCnc,
31948-3,Rabies virus Ag,ACnc,Pt,XXX,Qn,,,,RABV Ag XXX-aCnc,
31949-1,Respiratory syncytial virus Ag,ACnc,Pt,Thrt,Ord,,,,RSV Ag Throat Ql,
31950-9,Respiratory syncytial virus Ag,ACnc,Pt,XXX,Ord,,,,RSV Ag XXX Ql,
31951-7,Rift valley fever virus Ag,ACnc,Pt,XXX,Ord,,,,RVFV Ag XXX Ql,
31952-5,Rinderpest virus Ag,ACnc,Pt,Exud,Ord,,,,RPV Ag Exudate Ql,
31953-3,Rinderpest virus Ag,ACnc,Pt,XXX,Ord,,,,RPV Ag XXX Ql,
31954-1,Rinderpest virus Ag,ACnc,Pt,XXX,Qn,,,,RPV Ag XXX-aCnc,
3195-5,Coagulation factor V Ag actual/Normal,RlMCnc,Pt,PPP,Qn,Imm,,,FV Ag Act/Nor PPP Imm,
31955-8,Rubella virus Ag,ACnc,Pt,CSF,Ord,,,,RUBV Ag CSF Ql,
31956-6,Rubella virus Ag,ACnc,Pt,Cvx,Ord,,,,RUBV Ag Cervix Ql,
31957-4,Rubella virus Ag,ACnc,Pt,Eye,Ord,,,,RUBV Ag Eye Ql,
31958-2,Rubella virus Ag,ACnc,Pt,Genv,Ord,,,,RUBV Ag Vag Ql,
31959-0,Rubella virus Ag,ACnc,Pt,Nose,Ord,,,,RUBV Ag Nose Ql,
31960-8,Rubella virus Ag,ACnc,Pt,Pen,Ord,,,,RUBV Ag Penis Ql,
31961-6,Rubella virus Ag,ACnc,Pt,Skn,Ord,,,,RUBV Ag Skin Ql,
31962-4,Rubella virus Ag,ACnc,Pt,Sputum,Ord,,,,RUBV Ag Spt Ql,
3196-3,Coagulation factor VII inhibitor,ACnc,Pt,PPP,Qn,Coag,,,FVII Inhib PPP-aCnc,
31963-2,Rubella virus Ag,ACnc,Pt,Thrt,Ord,,,,RUBV Ag Throat Ql,
31964-0,Rubella virus Ag,ACnc,Pt,Urine sed,Ord,,,,RUBV Ag UrnS Ql,
31965-7,Rubella virus Ag,ACnc,Pt,Urethra,Ord,,,,RUBV Ag Urth Ql,
31966-5,Rubella virus Ag,ACnc,Pt,XXX,Ord,,,,RUBV Ag XXX Ql,
31967-3,Streptococcus agalactiae Ag,ACnc,Pt,Thrt,Ord,,,,Gp B Strep Ag Throat Ql,
31968-1,Streptococcus pneumoniae Ag,ACnc,Pt,Sputum,Ord,,,,S pneum Ag Spt Ql,
31969-9,Streptococcus pneumoniae Ag,ACnc,Pt,XXX,Ord,,,,S pneum Ag XXX Ql,
31970-7,Streptococcus pyogenes Ag,ACnc,Pt,Ser,Ord,,,,S pyog Ag Ser Ql,
3197-1,Coagulation factor VII activated activity,ACnc,Pt,PPP,Qn,Coag,,,FVIIa PPP-aCnc,
31971-5,Streptococcus pyogenes Ag,ACnc,Pt,XXX,Ord,,,,S pyog Ag XXX Ql,
31972-3,Swine vesicular disease virus Ag,ACnc,Pt,Skn,Ord,,,,SVD Ag Skin Ql,
31973-1,Swine vesicular disease virus Ag,ACnc,Pt,XXX,Ord,,,,SVD Ag XXX Ql,
31974-9,Taenia hydatigena Ag,ACnc,Pt,Stool,Ord,,,,T hydatigena Ag Stl Ql,
31975-6,Taenia sp Ag,ACnc,Pt,Stool,Ord,,,,Taenia Ag Stl Ql,
31976-4,Taylorella equigenitalis Ag,ACnc,Pt,XXX,Ord,,,,T equigenit Ag XXX Ql,
31977-2,Transmissible gastroenteritis virus Ag,ACnc,Pt,XXX,Ord,,,,TGEV Ag XXX Ql,
31978-0,Trichomonas vaginalis Ag,ACnc,Pt,Gen,Ord,,,,T vaginalis Ag Genital Ql,
31979-8,Trypanosoma evansi Ag,ACnc,Pt,Bld,Ord,,,,T evansi Ag Bld Ql,
31980-6,Trypanosoma sp Ag,ACnc,Pt,Bld,Ord,,,,Trypanos Ag Bld Ql,
31981-4,Varicella zoster virus Ag,ACnc,Pt,Skn,Ord,,,,VZV Ag Skin Ql,
31982-2,Varicella zoster virus Ag,ACnc,Pt,XXX,Ord,,,,VZV Ag XXX Ql,
31983-0,Venezuelan equine encephalitis virus Ag,ACnc,Pt,Ser,Ord,,,,VEEE Ag Ser Ql,
31984-8,Venezuelan equine encephalitis virus Ag,ACnc,Pt,XXX,Ord,,,,VEEE Ag XXX Ql,
31985-5,Vesicular stomatitis virus Ag,ACnc,Pt,Skn,Ord,,,,VSV Ag Skin Ql,
31986-3,Vesicular stomatitis virus Ag,ACnc,Pt,Thrt,Ord,,,,VSV Ag Throat Ql,
31987-1,Western equine encephalitis virus Ag,ACnc,Pt,Ser,Ord,,,,WEEV Ag Ser Ql,
31988-9,Western equine encephalitis virus Ag,ACnc,Pt,XXX,Ord,,,,WEEV Ag XXX Ql,
3198-9,Coagulation factor VII activity actual/Normal,RlTm,Pt,PPP,Qn,Coag,,,FVII Act/Nor PPP Qn,
31989-7,14-3-3 Ag,ACnc,Pt,CSF,Ord,,,,14-3-3 Ag CSF Ql,
31990-5,14-3-3 Ag,ACnc,Pt,CSF,Qn,,,,14-3-3 Ag CSF-aCnc,
31991-3,Acyl carnitine,ACnc,Pt,Ser/Plas,Ord,,,,Acyl Carnitine SerPl Ql,
31992-1,Aldosterone,MCnc,24H,Urine,Qn,,,,Aldost 24H Ur-mCnc,
31993-9,Alpha-1-fetoprotein,ACnc,Pt,Ser/Plas,Ord,,,,AFP SerPl Ql,
31994-7,Basophils/100 leukocytes,NFr,Pt,Pericard fld,Qn,Manual count,,,Basophils fr Pcar Manual,
31995-4,Basophils/100 leukocytes,NFr,Pt,Plr fld,Qn,Manual count,,,Basophils fr Plr Manual,
31996-2,Basophils/100 leukocytes,NFr,Pt,Periton fld,Qn,Manual count,,,Basophils fr Prt Manual,
3199-7,Coagulation factor VII activity,ACnc,Pt,PPP,Qn,Chromo,,,FVII PPP Chro-aCnc,
31997-0,Biotin,ACnc,Pt,Bld,Ord,,,,Biotin Bld Ql,
31998-8,Bordetella pertussis Ab,ACnc,Pt,Ser,Ord,,,,B pert Ab Ser Ql,
31999-6,Broad casts,ACnc,Pt,Urine sed,Ord,Microscopy.light,,,Broad Casts UrnS Ql Micro,
32000-2,Catecholamines,MCnc,24H,Urine,Qn,,,,Catechol 24H Ur-mCnc,
32001-0,Chlamydia sp Ag,ACnc,Pt,Genv,Ord,EIA,,,Chlamydia Ag Vag Ql EIA,
32002-8,Chlamydia sp Ag,ACnc,Pt,Pen,Ord,EIA,,,Chlamydia Ag Penis Ql EIA,
3200-3,Coagulation factor VII activity actual/Normal,ScRto,Pt,PPP,Qn,Coag,,,FVII Act/Nor PPP-sRto,
32003-6,Chlamydia sp Ag,ACnc,Pt,Periton fld,Ord,EIA,,,Chlamydia Ag Prt Ql EIA,
32004-4,Chlamydia sp Ag,ACnc,Pt,Urine,Ord,EIA,,,Chlamydia Ag Ur Ql EIA,
32005-1,Chlamydia trachomatis B Ab,Titr,Pt,Ser,Qn,,,,C trach B Ab Titr Ser,
32006-9,Chlamydia trachomatis C Ab,Titr,Pt,Ser,Qn,,,,C trach C Ab Titr Ser,
32007-7,Chlamydia trachomatis G+F+K Ab,Titr,Pt,Ser,Qn,,,,C trach G+F+K Ab Titr Ser,
32008-5,Coproporphyrin/Creatinine,ScRto,24H,Urine,Qn,,,,Copro/creat 24H Ur-sRto,
32009-3,Cortisol.free/Creatinine,MCrto,24H,Urine,Qn,,,,Cortis F/creat 24H Ur-mRto,
32010-1,Diuretics,Prid,Pt,Ser/Plas,Nom,Screen,,,Diuretics SerPl Scn,
3201-1,Coagulation factor VII Ag,ACnc,Pt,PPP,Qn,Imm,,,FVII Ag PPP Imm-aCnc,
32011-9,Ehrlichia sp Ab.IgG,Titr,Pt,Ser,Qn,,,,Ehrlichia IgG Titr Ser,
32012-7,Ehrlichia sp Ab.IgM,Titr,Pt,Ser,Qn,,,,Ehrlichia IgM Titr Ser,
32013-5,Eosinophils/100 leukocytes,NFr,Pt,Pericard fld,Qn,Manual count,,,Eosinophil fr Pcar Manual,
32014-3,Eosinophils/100 leukocytes,NFr,Pt,Urine,Qn,Manual count,,,Eosinophil fr Ur Manual,
32015-0,Epinephrine,MCnc,24H,Urine,Qn,,,,Epineph 24H Ur-mCnc,
32016-8,Glucose,MCnc,Pt,BldC,Qn,,,,Glucose BldC-mCnc,
32017-6,Hemoglobin.other/Hemoglobin.total,MFr,Pt,Bld,Qn,Electrophoresis,,,Hgb Other fr Bld Elph,
32018-4,Hepatitis A virus Ab.IgG,ACnc,Pt,Ser,Ord,,,,HAV IgG Ser Ql,
32019-2,Hepatitis B virus surface Ab,Titr,Pt,Ser,Qn,,,,HBs Ab Titr Ser,
320-2,Methacycline,Susc,Pt,Isolate,OrdQn,Agar diffusion,,,Methacycline Islt KB,
32020-0,Homocysteine,SCnc,Pt,Urine,Qn,,,,Homocysteine Ur-sCnc,
32021-8,HTLV 1 DNA,ACnc,Pt,Ser,Ord,Probe.amp.tar,,,HTLV1 DNA Ser Ql PCR,
32043-2,Uroporphyrin/Creatinine,ScRto,24H,Urine,Qn,,,,Uropor/creat 24H Ur-sRto,
32044-0,Volatiles,Prid,Pt,Ser/Plas,Nom,,,,Volatiles SerPl,
3204-5,Coagulation factor VIII inhibitor,ACnc,Pt,PPP,Qn,Coag,,,FVIII Inhib PPP-aCnc,
32045-7,Parathyrin.biointact,MCnc,Pt,Ser/Plas,Qn,,,,PTH-Biointact SerPl-mCnc,
32046-5,Pregnancy associated plasma protein A,ACnc,Pt,Ser/Plas,Qn,,,,PAPP-A SerPl-aCnc,
32047-3,Human papilloma virus 16+18+31+33+35+39+45+51+52+56+58+68+70 DNA,ACnc,Pt,Tiss,Ord,Probe,,,HPV IHR2 DNA Tissue Ql Prb,
32048-1,Amitriptyline+Nortriptyline,ACnc,Pt,XXX,Ord,,,,Amitrip+Nor XXX Ql,
32049-9,Amobarbital,ACnc,Pt,XXX,Ord,,,,Amobarbital XXX Ql,
32050-7,Barbital,SCnc,Pt,Ser/Plas,Qn,,,,Barbital SerPl-sCnc,
32051-5,Barbital,ACnc,Pt,XXX,Ord,,,,Barbital XXX Ql,
3205-2,Coagulation factor VIII Ab,ACnc,Pt,PPP,Qn,Imm,,,FVIII Ab PPP Imm-aCnc,
32052-3,Benzodiazepines,SCnc,Pt,Ser/Plas,Qn,,,,Benzodiaz SerPl-sCnc,
32053-1,Bupivacaine,SCnc,Pt,Ser/Plas,Qn,,,,Bupivacaine SerPl-sCnc,
32054-9,Butabarbital,ACnc,Pt,XXX,Ord,,,,Butabarbital XXX Ql,
32055-6,Butalbital,SCnc,Pt,Ser/Plas,Qn,,,,Butalbital SerPl-sCnc,
32056-4,Butalbital,SCnc,Pt,Urine,Qn,,,,Butalbital Ur-sCnc,
32057-2,Butalbital,ACnc,Pt,XXX,Ord,,,,Butalbital XXX Ql,
32058-0,Carbamazepine.free,SCnc,Pt,Ser/Plas,Qn,,,,CBZ Free SerPl-sCnc,
32059-8,Chlordiazepoxide,SCnc,Pt,Ser/Plas,Qn,,,,Chlordiazep SerPl-sCnc,
